country,year,elect_vio,gdp_pc,wdi_pop,quota_ord,quota_bi,quota_place,quota_thresh,civil_lib,wom_married15,lag_ev
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Sri Lanka,2014,1,3971.91867501802,20778000,0,0,NA,NA,0.695,NA,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Pakistan,2014,0,1173.39245362734,208251628,4,1,0,17.5,0.327,NA,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,1,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,1,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,1,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Cambodia,2014,1,1098.07453750857,15210817,0,0,NA,NA,0.471,1.9,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Bangladesh,2014,1,1108.51509983546,155961299,4,1,0,14.2,0.633,22.4,1
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Thailand,2014,0,5822.38369858276,69960943,0,0,NA,NA,0.564,NA,0
Nepal,2014,1,827.744345971451,27462106,3,1,0,33,0.631,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Thailand,2013,1,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,1,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Sri Lanka,2013,0,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Thailand,2013,0,6041.1274597099,69578602,0,0,NA,NA,0.7,NA,0
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,0
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Sri Lanka,2013,1,3740.6167919104,20585000,0,0,NA,NA,0.695,NA,1
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Cambodia,2013,1,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Bangladesh,2013,1,973.773392636423,154030139,4,1,0,13,0.626,NA,1
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Nepal,2013,0,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Nepal,2013,1,809.384600551033,27381555,3,1,0,33,0.576,NA,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Cambodia,2013,0,1015.2208813493,14999683,0,0,NA,NA,0.505,NA,1
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,1
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,0,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
Pakistan,2013,1,1126.04126067776,205337562,4,1,0,17.5,0.344,2.8,0
